"";"LOAN_AMOUNT";"BRANCH_REGION";"CLIENT_GENDER";"CLIENT_FAMILYSTATUS";"CLIENT_TOTALEXPERIENCE";"CLIENT_EDUCATION";"CLIENT_ACTIVITYTYPE";"CLIENT_TOGETHER.INCOME";"LOAN_OUTSTANDINGLOANSCOUNT";"LOAN_OVERDUE_EXIST_FLAG";"EMPLOYMENTTYPE";"LOAN.TERM";"ZODIAC";"ZODIAC_CHINA";"AGE";"CHANGE.WORK";"REAL_ESTATE";"CAR";"DELAY"
"849";3,59289428829423;10;0;5;0,900385555598701;0;5;4,85477541969108;1,76918727377751;1;1;-1,25992952737276;1;8;0,468906680113257;0;0;0;0
"850";-0,581910593110876;14;0;4;0,737733336091692;0;2;-0,480425216489644;-0,859807237634891;0;1;-1,25992952737276;3;5;0,242818599055756;0;0;1;1
"852";3,59289428829423;17;1;4;0,16845056781716;5;5;0,161440617023855;-0,859807237634891;0;4;1,94803685233089;7;2;-0,0586321756875784;0;0;0;1
"853";0,417357188618398;18;1;0;-1,37674551749943;5;1;-0,424406205011768;0,0165242661692412;1;1;0,873836431389973;4;10;-1,41516066203258;0;0;1;0
"854";-0,787424950068714;2;0;4;-0,726136639471391;5;1;-0,704501262401146;0,0165242661692412;0;1;-1,25992952737276;4;4;-0,812259112545914;0;0;1;1
"855";0,417357188618398;10;0;3;1,38834221411973;0;2;-0,200330159100266;0,454690018071308;1;1;0,873836431389973;7;2;0,845720148542424;0;0;1;1
"856";0,35581382656634;13;1;3;-1,29541940774592;0;5;0,0797648982891123;0,454690018071308;1;1;-0,724292805214217;5;9;-1,41516066203258;0;1;1;1
"858";-0,581910593110876;13;0;4;-0,238179980950363;4;2;-0,682093657809996;0,0165242661692412;1;1;-1,25992952737276;10;5;-0,661533725174247;0;1;1;0
"859";1,27075885310434;16;1;4;0,16845056781716;5;3;0,0438242209051368;-1,29797298953696;0;1;-0,724292805214217;1;6;-0,209357563059246;1;1;1;1
"860";-0,0903074812677482;8;0;3;0,493755006831178;4;5;-0,368387193533893;0,0165242661692412;0;4;0,873836431389973;5;0;1,14717092328576;0;0;1;0
"861";-0,217224073273859;18;0;1;1,71364665313375;0;1;-0,346763855103433;0,0165242661692412;0;1;0,873836431389973;4;10;1,29789631065743;0;0;1;1
"863";-0,742120884534581;10;1;3;-0,400832200457373;5;5;-0,368387193533893;0,0165242661692412;1;1;-0,191583059679487;2;9;-0,51080833780258;0;1;1;0
"864";-0,66143044715695;14;0;5;1,14436388485922;5;3;-0,536444227967519;0,892855769973374;1;1;0,873836431389973;3;1;0,921082842228258;0;0;1;1
"865";-0,534514421196938;9;1;3;-1,37674551749943;5;5;-0,480425216489644;-0,421641485732825;0;1;0,873836431389973;0;10;-1,33979796834675;1;0;1;0
"867";-0,934221081051768;13;0;3;1,06303777510571;0;2;-0,200330159100266;0,454690018071308;0;1;-1,78971229628368;7;1;0,921082842228258;1;0;1;1
"870";1,47597999818319;1;0;4;-0,319506090703868;4;2;-0,402558790535397;1,33102152187544;1;1;1,94803685233089;9;5;0,242818599055756;1;0;1;0
"871";-0,99293987307265;14;0;3;0,0871244580636551;2;3;-0,592463239445395;0,892855769973374;0;1;-1,78971229628368;11;4;0,0920932116840887;0;1;1;1
"872";-1,11037689106831;4;1;4;1,95762498239426;0;5;-0,637278448627695;0,892855769973374;1;1;-1,78971229628368;9;8;1,37325900434326;0;0;1;1
"873";0,417357188618398;9;0;5;-0,644810529717887;0;1;0,303840944200615;1,33102152187544;1;1;0,873836431389973;8;5;-0,586171031488413;0;0;1;0
"876";-1,04217909108308;7;0;1;0,493755006831178;5;3;-0,614870844036545;2,64551877758164;1;0;0,879690384637608;2;6;1,67470977908659;0;0;1;1
"877";-0,597972151153894;13;0;5;1,22568999461272;4;2;-0,368387193533893;2,64551877758164;0;1;0,879690384637608;4;1;0,921082842228258;1;0;1;1
"878";0,417357188618398;8;0;4;-0,8887888589784;4;1;-0,536444227967519;0,454690018071308;1;1;0,879690384637608;3;0;-0,736896418860081;0;1;1;0
"879";3,45978647611443;9;1;4;0,737733336091692;0;5;0,997692420365582;1,33102152187544;1;1;1,94803685233089;3;10;0,393543986427423;0;0;0;1
"881";-0,875502855076986;14;0;4;-0,0755277614433541;0;3;-0,536444227967519;0,892855769973374;1;1;-1,25992952737276;6;7;-0,284720256745079;0;0;1;1
"882";-0,724888743160005;7;0;5;-0,726136639471391;0;2;-0,14431114762239;0,454690018071308;1;1;0,879690384637608;9;7;-0,360082950430913;1;0;1;1
"884";-0,467637206759351;2;0;3;-1,13276718823891;0;2;-0,536444227967519;-0,859807237634891;1;1;-0,194510036303304;0;6;-1,03834719360341;0;0;1;1
"886";-0,581910593110876;17;0;4;-0,8887888589784;2;1;-0,536444227967519;-0,859807237634891;0;1;-1,25992952737276;4;11;-0,736896418860081;1;1;1;0
"888";0,35581382656634;7;1;3;1,55099443362674;5;4;0,75199303602362;3,08368452948371;1;1;-0,194510036303304;7;7;1,52398439171493;0;0;1;0
"889";-0,875502855076986;10;1;5;-0,0755277614433541;5;1;-0,200330159100266;0,0165242661692412;1;1;-1,25992952737276;11;7;-0,284720256745079;0;1;1;1
"890";-0,875502855076986;14;0;1;1,71364665313375;5;5;-0,553249931410882;-0,421641485732825;1;1;-1,25992952737276;5;8;1,44862169802909;0;1;1;1
"891";0,100066274649221;17;0;4;-0,319506090703868;5;3;-0,480425216489644;0,454690018071308;1;1;0,879690384637608;11;10;0,468906680113257;0;1;1;0
"893";0,111828146528547;8;0;4;0,412428897077674;0;2;-0,0577214412008082;0,0165242661692412;0;1;-0,194510036303304;7;10;0,468906680113257;0;1;1;1
"896";3,59289428829423;6;1;4;1,71364665313375;0;5;4,85477541969108;0,454690018071308;1;4;0,879690384637608;11;7;1,52398439171493;0;0;0;0
"898";-0,915263065123072;14;0;3;-0,0755277614433541;5;3;-0,760520273879022;0,0165242661692412;1;1;0,879690384637608;11;3;-0,209357563059246;0;1;1;1
"899";0,417357188618398;7;0;4;-0,400832200457373;0;2;0,135783909766988;0,0165242661692412;1;1;0,879690384637608;9;10;-0,51080833780258;0;0;1;1
"901";0,163524570652276;6;0;0;0,331102787324169;5;5;0,639955013067868;0,892855769973374;1;1;0,879690384637608;6;5;0,318181292741589;0;0;1;0
"902";-0,934221081051768;11;1;3;-1,13276718823891;0;5;-0,480425216489644;-0,421641485732825;1;1;-1,25992952737276;8;3;-1,11370988728925;1;0;1;0
"903";0,298866758833552;13;0;3;-0,563484419964382;0;3;-0,0322731246666389;0,0165242661692412;1;1;-1,25992952737276;8;7;-0,284720256745079;0;0;1;1
"904";-0,254150090505094;17;1;3;-1,37674551749943;5;5;-0,502832821080794;-0,859807237634891;1;1;-0,727219781838034;0;5;-1,49052335571842;0;1;1;1
"905";0,417357188618398;9;0;3;-0,726136639471391;0;3;-0,14431114762239;-0,421641485732825;0;1;0,879690384637608;10;8;-0,435445644116746;0;0;1;0
"907";-0,523191801089995;15;1;3;-1,13276718823891;0;3;-0,200330159100266;-0,421641485732825;1;1;-1,25992952737276;2;6;-1,03834719360341;0;0;1;0
"908";-0,217224073273859;18;0;5;-0,319506090703868;5;5;-0,368387193533893;0,892855769973374;1;1;0,879690384637608;11;4;0,0920932116840887;0;0;1;1
"909";-0,559131766017761;5;1;4;-0,726136639471391;4;3;-0,200330159100266;0,454690018071308;1;1;-0,197437012927121;0;6;-0,133994869373412;0;1;1;0
"910";-0,969452356264297;7;0;5;1,71364665313375;0;3;-0,592463239445395;-0,859807237634891;1;0;-1,26285650399658;4;6;1,67470977908659;0;0;1;1
"911";0,417357188618398;6;0;5;1,22568999461272;0;5;-0,200330159100266;-0,859807237634891;1;1;0,879690384637608;1;2;0,770357454856591;0;0;1;0
"912";0,0508315850075738;0;1;4;-1,13276718823891;0;4;0,0797648982891123;0,0165242661692412;1;1;-0,197437012927121;9;3;-1,18907258097508;0;1;1;0
"913";-0,851804769120017;14;0;4;0,0057983483101505;4;3;-0,756122781478009;-0,421641485732825;1;1;0,879690384637608;9;1;-0,0586321756875784;0;1;1;1
"914";3,12915215746691;11;1;3;-1,05144107848541;0;5;0,695974024545744;1,33102152187544;1;4;1,94803685233089;8;7;-1,18907258097508;0;1;1;0
"915";-0,559131766017761;7;0;0;-0,970114968731905;0;5;-0,368387193533893;0,454690018071308;1;1;-0,197437012927121;1;4;-0,887621806231748;0;0;1;1
"916";-0,464473575115213;13;1;4;0,0871244580636551;5;1;0,303840944200615;0,454690018071308;1;1;-1,26285650399658;1;0;0,167455905369922;0;1;1;0
"917";-0,851804769120017;0;1;4;0,331102787324169;4;1;-0,31322191179094;2,64551877758164;1;1;0,879690384637608;6;1;0,0167305179982552;0;1;1;0
"918";0,298866758833552;13;0;3;-0,8887888589784;4;5;0,527916990112117;0,892855769973374;1;1;-1,26285650399658;7;1;0,0167305179982552;0;0;1;0
"919";-0,875502855076986;2;0;3;-0,8887888589784;0;2;-0,704501262401146;-0,859807237634891;1;1;-1,26285650399658;3;1;-0,962984499917581;0;1;1;1
"920";-0,217224073273859;17;1;5;-1,21409329799242;0;4;0,303840944200615;0,454690018071308;1;1;0,879690384637608;0;3;-1,11370988728925;0;1;1;1
"921";0,298866758833552;6;1;3;-1,21409329799242;4;0;0,0797648982891123;-0,859807237634891;1;1;-1,26285650399658;8;3;-1,11370988728925;0;1;1;1
"923";3,59289428829423;6;1;4;-0,400832200457373;0;5;3,44090558696165;0,0165242661692412;1;4;0,879690384637608;4;4;-0,812259112545914;0;0;1;0
"924";-0,559131766017761;14;0;4;1,30701610436622;5;3;-0,525240425671944;-0,421641485732825;1;1;-0,191583059679487;10;0;1,97616055382993;0;1;1;1
"925";2,79851783881938;6;1;5;-0,8887888589784;0;5;0,751746552373117;3,27721135774744;0;1;1,94803685233089;8;1;-0,887621806231748;0;0;1;0
"926";-0,875502855076986;14;1;4;2,52690775066879;5;3;-0,525240425671944;-0,859807237634891;0;1;-1,25992952737276;3;5;2,1268859412016;0;0;1;1
"927";-0,0903074812677482;14;0;4;0,331102787324169;5;1;0,303840944200615;1,33102152187544;0;1;0,879690384637608;0;5;0,318181292741589;0;0;1;1
"928";-0,99293987307265;14;0;4;-0,563484419964382;5;3;-0,648482250923271;-0,421641485732825;1;1;-1,25992952737276;5;5;-0,586171031488413;0;0;1;1
"929";-0,845814303260307;7;0;4;0,412428897077674;4;3;-0,592463239445395;1,33102152187544;1;1;-0,191583059679487;6;4;0,996445535914092;0;0;1;1
"930";3,59289428829423;6;1;4;-0,238179980950363;0;5;0,472015618558345;-0,859807237634891;0;4;1,94803685233089;4;9;-0,586171031488413;0;1;1;0
"931";0,417357188618398;6;1;4;1,06303777510571;0;5;-0,14431114762239;-0,421641485732825;1;1;0,879690384637608;4;7;0,54426937379909;0;1;1;0
"933";3,59289428829423;6;1;4;1,14436388485922;0;3;4,85477541969108;0,0165242661692412;1;1;-1,25992952737276;5;7;0,619632067484924;0;0;1;0
"934";-0,875502855076986;14;1;3;1,55099443362674;5;3;-0,502832821080794;0,892855769973374;1;1;-1,25992952737276;1;1;1,75007247277243;0;0;1;1
"935";0,417357188618398;6;0;4;-0,156853871196859;5;5;0,0797648982891123;-0,859807237634891;0;1;0,879690384637608;0;9;0,393543986427423;0;1;1;0
"937";1,57574052861701;6;0;5;0,819059445845197;5;5;-0,103699605061389;-0,859807237634891;0;1;-0,370128633732336;5;3;0,694994761170757;0;0;1;0
"938";0,35581382656634;17;1;2;-0,319506090703868;0;5;-0,256349170578141;-0,421641485732825;1;1;-0,191583059679487;6;10;-0,435445644116746;0;0;1;1
"939";1,14534567953567;6;0;4;0,249776677570664;5;5;-0,227617019591139;3,27721135774744;1;1;1,94803685233089;4;9;0,393543986427423;0;0;1;0
"940";0,100066274649221;9;1;3;-0,807462749224896;5;5;-0,200330159100266;1,76918727377751;1;1;0,879690384637608;3;1;-0,962984499917581;0;0;1;0
"942";-0,875502855076986;13;0;3;-1,05144107848541;0;3;-0,592463239445395;-0,859807237634891;1;1;-1,25992952737276;6;3;-0,209357563059246;0;1;1;1
"943";-0,99293987307265;14;0;4;0,16845056781716;2;3;-0,614870844036545;-0,859807237634891;1;1;-1,25992952737276;0;11;0,167455905369922;1;1;1;1
"945";-0,217224073273859;18;0;1;0,493755006831178;5;3;-0,480425216489644;0,0165242661692412;1;1;0,879690384637608;9;11;1,90079786014409;0;0;1;1
"946";-0,407598395236926;6;1;4;1,30701610436622;0;3;0,35985995567849;-0,421641485732825;0;1;0,879690384637608;6;8;1,44862169802909;0;1;1;0
"947";0,417357188618398;1;0;4;0,0057983483101505;5;1;0,415878967156366;3,27721135774744;1;1;0,879690384637608;0;7;-0,284720256745079;0;0;1;0
"948";-0,407598395236926;13;1;4;1,71364665313375;0;2;-0,758279513419907;0,0165242661692412;1;1;0,879690384637608;5;5;1,22253361697159;0;1;1;1
"949";-0,851804769120017;8;0;4;-0,726136639471391;2;5;-0,682093657809996;-0,859807237634891;0;1;0,879690384637608;9;6;-0,209357563059246;0;1;1;1
"950";-0,248952655229288;13;0;4;-1,37674551749943;5;3;-0,736763731491484;0,454690018071308;1;1;0,879690384637608;2;9;-0,51080833780258;1;0;1;1
"951";-0,986105998526276;14;1;4;1,95762498239426;4;3;-0,697778981023801;-0,859807237634891;0;0;-0,191583059679487;10;1;1,75007247277243;0;0;1;1
"952";-0,846143742089595;18;1;4;0,900385555598701;2;5;-0,480425216489644;0,892855769973374;1;1;-1,25992952737276;5;3;0,694994761170757;0;0;1;0
"954";0,417357188618398;13;1;4;0,493755006831178;4;5;-0,211533961395841;0,0165242661692412;1;1;0,879690384637608;1;0;0,167455905369922;0;0;1;0
"958";0,0508315850075738;14;1;4;0,249776677570664;5;3;-0,0322731246666389;-0,421641485732825;1;1;-0,191583059679487;6;4;0,0920932116840887;0;0;1;1
"960";0,111828146528547;18;1;4;-0,970114968731905;5;5;-0,368387193533893;-0,421641485732825;1;1;-0,191583059679487;7;6;-1,03834719360341;0;0;1;0
"961";-0,534514421196938;14;1;4;0,493755006831178;5;1;-0,668477676880183;0,454690018071308;1;1;0,879690384637608;6;2;0,845720148542424;0;1;1;0
"962";0,100066274649221;9;0;3;-1,21409329799242;0;3;-0,0322731246666389;-1,29797298953696;0;1;0,879690384637608;4;9;-1,41516066203258;1;0;1;0
"963";-0,217224073273859;17;1;4;0,249776677570664;0;2;-0,502832821080794;0,892855769973374;1;1;0,879690384637608;11;11;0,167455905369922;0;0;1;0
"965";0,660795502079007;14;1;3;-0,400832200457373;0;2;-0,17332899556793;-0,859807237634891;0;1;-0,7213658285904;3;11;-0,736896418860081;0;1;0;1
"966";0,290440596612288;11;1;4;-0,970114968731905;0;3;-0,406592159361804;0,454690018071308;1;1;0,876763408013791;9;0;-0,736896418860081;0;0;1;1
"967";1,88072220412968;4;0;5;1,30701610436622;0;5;4,85477541969108;0,454690018071308;0;4;-0,191583059679487;8;1;0,921082842228258;0;0;1;1
"969";-0,523191801089995;2;0;4;0,900385555598701;5;3;-0,256349170578141;-1,29797298953696;0;1;-1,25992952737276;3;4;0,921082842228258;0;0;1;1
"970";-0,581910593110876;12;0;3;0,493755006831178;0;3;0,242220031574952;0,892855769973374;1;1;-1,78971229628368;3;2;0,770357454856591;1;0;1;1
"972";-0,620127761492635;13;1;4;1,38834221411973;4;0;-0,76925923966957;-0,421641485732825;1;1;-0,191583059679487;3;10;1,37325900434326;0;0;1;1
"974";-0,559131766017761;10;0;4;-0,482158310210877;0;5;-0,480425216489644;1,33102152187544;1;1;-0,191583059679487;0;7;-0,284720256745079;0;0;1;0
"975";-0,99293987307265;14;1;4;0,0871244580636551;5;1;-0,368387193533893;-0,421641485732825;1;1;-1,25992952737276;2;4;0,0920932116840887;0;1;0;0
"976";1,27075885310434;6;1;4;0,900385555598701;0;5;1,01873652221736;3,08368452948371;1;1;-0,191583059679487;1;8;1,37325900434326;0;0;1;0
"977";0,0508315850075738;17;0;3;-0,8887888589784;5;5;-0,368387193533893;-0,421641485732825;1;1;-0,191583059679487;1;3;-1,18907258097508;0;0;1;1
"978";-0,99293987307265;18;1;4;0,0871244580636551;5;5;-0,0322731246666389;-0,859807237634891;1;1;-1,25992952737276;0;10;-0,435445644116746;0;0;1;1
"980";-0,724888743160005;12;1;4;1,71364665313375;5;3;-0,648482250923271;-0,859807237634891;0;1;0,876763408013791;3;5;1,22253361697159;0;0;0;1
"982";-0,875502855076986;13;0;4;-0,319506090703868;5;5;-0,480425216489644;-0,421641485732825;1;1;-1,25992952737276;5;4;0,0920932116840887;0;0;1;1
"984";0,417357188618398;8;0;3;-1,43367379432688;2;5;-0,424406205011768;-1,29797298953696;0;1;0,876763408013791;2;5;-1,49052335571842;1;1;1;0
"986";-0,875502855076986;16;1;4;-0,726136639471391;5;5;-0,14431114762239;-0,859807237634891;1;1;-1,25992952737276;3;2;-0,133994869373412;0;1;1;1
"987";0,35581382656634;13;0;3;-1,13276718823891;0;5;-0,200330159100266;1,76918727377751;1;1;-0,191583059679487;3;8;-1,33979796834675;0;1;1;0
"988";0,417357188618398;11;0;4;-0,319506090703868;5;5;-0,12190354303124;0,892855769973374;1;4;0,876763408013791;9;1;-0,0586321756875784;0;0;1;0
"989";0,417357188618398;7;0;4;-0,726136639471391;0;1;0,0797648982891123;0,892855769973374;1;1;0,876763408013791;4;5;-0,661533725174247;0;0;1;0
"990";-0,559131766017761;14;0;4;1,30701610436622;5;3;-0,743678718268313;-0,421641485732825;1;1;-0,191583059679487;5;5;1,22253361697159;0;1;1;1
"991";3,59289428829423;0;1;4;0,737733336091692;0;0;4,85477541969108;1,76918727377751;1;4;-1,78971229628368;8;5;0,318181292741589;0;0;1;1
"992";-0,99293987307265;14;0;3;0,0871244580636551;0;4;-0,472022364767962;-0,859807237634891;1;1;-1,25992952737276;1;5;0,242818599055756;0;0;1;1
"993";-0,581910593110876;14;0;4;1,46966832387323;4;3;-0,657455376181797;0,454690018071308;1;1;-1,25992952737276;11;4;0,996445535914092;0;0;1;1
"994";0,100066274649221;13;1;4;0,656407226338188;5;3;-0,401998600420618;-0,421641485732825;0;1;0,879690384637608;1;9;1,22253361697159;1;1;1;1
"996";0,0508315850075738;14;0;4;-0,726136639471391;4;1;-0,289960577464867;0,0165242661692412;1;1;-0,191583059679487;5;3;-0,209357563059246;0;1;1;1
"998";-0,254150090505094;1;0;3;-0,970114968731905;4;5;0,303840944200615;3,27721135774744;0;1;-0,191583059679487;8;9;-0,51080833780258;0;1;0;0
"999";0,00527449686744192;14;1;4;0,493755006831178;5;4;1,20014512784662;0,0165242661692412;1;3;-1,25992952737276;8;9;0,393543986427423;0;1;1;1
"1000";-0,217224073273859;14;1;4;0,981711665352206;5;3;-0,14431114762239;-0,859807237634891;0;1;0,879690384637608;4;11;0,996445535914092;0;1;1;1
"1001";0,172824708049519;9;1;4;-0,319506090703868;0;5;0,639955013067868;2,20735302567957;1;1;-0,191583059679487;5;1;0,0167305179982552;0;0;0;0
"1003";-0,288317765098668;13;0;3;-1,21409329799242;0;5;-0,368387193533893;-0,859807237634891;1;1;-1,25992952737276;8;3;-1,11370988728925;0;1;1;1
"1004";3,59289428829423;13;0;4;1,71364665313375;0;2;0,303840944200615;-0,421641485732825;1;1;0,879690384637608;11;9;1,29789631065743;0;1;1;1
"1005";-0,254150090505094;14;0;3;-0,644810529717887;2;3;-0,256349170578141;-0,421641485732825;1;1;-0,7213658285904;4;0;-0,661533725174247;0;1;1;1
"1007";-0,816784063056105;13;1;4;1,30701610436622;4;3;-0,763545300498827;-0,859807237634891;0;2;-1,25992952737276;0;11;1,97616055382993;1;0;1;1
"1008";0,298866758833552;18;1;4;0,493755006831178;5;5;2,88071547218289;3,27721135774744;1;1;-1,53506533001158;8;5;0,318181292741589;0;0;1;0
"1010";-0,437139209021914;13;0;4;-0,726136639471391;0;5;0,0797648982891123;0,892855769973374;1;1;-0,191583059679487;6;3;-0,209357563059246;0;1;1;0
"1011";-0,581910593110876;14;0;4;1,30701610436622;5;3;-0,334775786647167;-0,421641485732825;1;1;-1,25992952737276;6;5;1,22253361697159;0;1;1;1
"1014";0,417357188618398;7;1;3;-0,563484419964382;0;2;0,0797648982891123;0,0165242661692412;1;1;0,879690384637608;3;9;-0,51080833780258;0;0;1;0
"1015";-0,280681803230815;1;0;4;0,0871244580636551;2;5;-0,200330159100266;2,20735302567957;0;1;0,879690384637608;5;6;-0,133994869373412;0;0;1;1
"1016";-0,559131766017761;9;1;3;-0,319506090703868;4;5;-0,256349170578141;3,27721135774744;1;1;-0,191583059679487;3;8;0,468906680113257;0;0;1;0
"1018";3,59289428829423;6;0;3;1,87629887264076;0;5;0,265336836851412;-0,421641485732825;0;1;0,879690384637608;1;10;1,29789631065743;0;0;0;1
"1021";-0,846143742089595;7;0;3;-1,29541940774592;0;5;-0,368387193533893;-0,421641485732825;1;1;-1,25992952737276;2;8;-1,26443527466092;0;0;1;0
"1022";0,946965201556373;14;0;4;0,0871244580636551;4;5;-0,154450588699886;-0,421641485732825;1;4;1,94510987570707;3;3;-0,284720256745079;0;1;1;1
"1023";-0,407598395236926;7;1;4;-0,319506090703868;0;3;-0,14431114762239;0,892855769973374;1;1;0,879690384637608;5;2;-0,0586321756875784;0;0;1;1
"1024";-0,288317765098668;13;1;3;-0,400832200457373;0;5;1,41301737146255;0,892855769973374;0;4;-1,25992952737276;7;9;-0,51080833780258;0;0;1;0
"1025";-1,04710256004725;14;0;5;0,819059445845197;3;2;-0,838946889948048;-0,859807237634891;0;0;-0,191583059679487;11;6;1,67470977908659;1;1;1;1
"1026";0,100066274649221;9;0;3;-1,29541940774592;2;3;-0,390794798125043;0,0165242661692412;1;1;0,879690384637608;1;2;-1,03834719360341;0;0;1;0
"1027";0,00527449686744192;14;0;4;0,493755006831178;0;3;0,471897978634242;-0,859807237634891;0;1;-1,25992952737276;6;10;0,468906680113257;0;1;1;1
"1028";-1,07760055778469;10;0;3;0,900385555598701;5;5;-0,592463239445395;-0,421641485732825;0;1;-0,724292805214217;3;5;1,14717092328576;0;1;1;1
"1034";0,417357188618398;6;0;5;0,493755006831178;5;5;2,09644931149263;3,27721135774744;1;1;0,879690384637608;6;2;1,75007247277243;0;0;0;0
"1036";-0,254150090505094;14;0;5;0,656407226338188;0;2;-0,368387193533893;-0,859807237634891;0;1;-0,724292805214217;6;5;0,318181292741589;0;1;1;0
"1037";-0,99293987307265;17;0;5;-0,726136639471391;5;3;-0,458017611898494;1,33102152187544;1;1;-1,25992952737276;2;4;-0,812259112545914;0;0;1;1
"1038";-0,581910593110876;15;1;4;-0,726136639471391;5;5;-0,200330159100266;1,33102152187544;1;1;-1,25992952737276;1;6;-1,11370988728925;0;1;0;0
"1039";3,59289428829423;14;0;4;1,06303777510571;0;3;0,721070541687832;1,33102152187544;1;1;1,94510987570707;1;11;0,996445535914092;0;0;1;1
"1040";0,734647536541477;14;1;4;-0,319506090703868;0;6;-0,487147497866989;-0,859807237634891;0;1;0,879690384637608;10;3;-0,284720256745079;0;1;1;1
"1042";0,00527449686744192;7;1;4;-1,29541940774592;0;2;0,0797648982891123;-0,421641485732825;1;1;-1,25992952737276;2;10;-1,33979796834675;0;0;1;1
"1043";0,122711514863106;14;1;4;1,06303777510571;5;5;0,135783909766988;-1,29797298953696;0;1;-1,25992952737276;8;7;1,52398439171493;0;0;1;1
"1044";-0,581910593110876;3;0;5;0,249776677570664;0;2;-0,312368182056017;0,0165242661692412;1;1;-1,79263927290749;1;0;0,167455905369922;0;0;1;1
"1045";0,417357188618398;13;0;4;0,0871244580636551;5;5;-0,14431114762239;-0,859807237634891;0;4;0,876763408013791;11;1;0,0167305179982552;0;1;1;1
"1047";0,100066274649221;6;1;4;1,87629887264076;4;5;-0,200330159100266;0,0165242661692412;1;1;0,876763408013791;5;1;0,921082842228258;0;0;1;0
"1048";0,417357188618398;6;0;4;0,493755006831178;0;3;-0,0322731246666389;1,33102152187544;0;1;0,876763408013791;7;1;0,921082842228258;0;1;1;0
"1049";0,575400655577304;17;0;4;0,493755006831178;5;3;-0,101745661941041;0,0165242661692412;1;1;-0,191583059679487;7;1;0,921082842228258;0;1;1;1
"1052";-0,177192161100525;13;1;4;1,46966832387323;4;1;-0,655316570323571;0,454690018071308;1;1;1,94218289908325;5;11;1,07180822959993;0;1;1;1
"1053";0,0874298615478164;11;0;0;-1,13276718823891;5;5;-0,514036623376369;-0,859807237634891;1;1;-0,727219781838034;5;6;-1,03834719360341;0;0;1;1
"1054";0,660795502079007;2;1;3;-0,563484419964382;0;1;-0,16671875221354;0,0165242661692412;0;1;-0,191583059679487;0;9;-0,51080833780258;0;0;1;1
"1056";-0,534514421196938;14;0;5;1,87629887264076;0;3;-0,609268942888758;-1,29797298953696;0;1;0,876763408013791;8;3;1,59934708540076;0;0;1;1
"1057";2,13724863547824;13;0;4;1,22568999461272;0;2;-0,284022562248212;1,76918727377751;0;1;1,76949127827804;4;11;1,07180822959993;0;1;1;1
"1058";-0,435114462127821;18;0;4;-0,726136639471391;5;1;-0,424406205011768;-1,29797298953696;0;1;-1,25992952737276;1;10;0,393543986427423;0;0;1;1
"1059";0,100066274649221;13;0;1;0,819059445845197;0;5;-0,245145368282566;1,33102152187544;1;1;0,876763408013791;4;6;0,694994761170757;1;1;1;0
"1060";-0,217224073273859;8;0;3;0,900385555598701;0;5;0,527916990112117;3,27721135774744;1;1;0,876763408013791;6;10;0,468906680113257;0;0;1;0
"1061";0,100066274649221;1;0;3;-1,29541940774592;5;5;0,75199303602362;-0,859807237634891;1;1;0,876763408013791;1;6;-1,11370988728925;1;1;1;0
"1062";-0,934221081051768;13;0;4;-0,0755277614433541;0;2;-0,368387193533893;-1,29797298953696;0;1;-1,25992952737276;11;6;-0,133994869373412;1;1;1;1
"1063";-0,534514421196938;10;1;3;-1,29541940774592;5;0;-0,0322731246666389;3,08368452948371;1;1;0,876763408013791;2;5;-1,49052335571842;1;0;1;1
"1064";-0,559131766017761;10;0;5;0,575081116584683;5;3;-0,458017611898494;-0,859807237634891;0;1;-0,191583059679487;7;9;0,393543986427423;0;0;1;1
